class	channel	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255
plant	hue	2.0840601152686943e-113	5.853059633829688e-107	1.0552708292455814e-100	1.2213867231042603e-94	9.075085675237819e-89	4.328690651501997e-83	1.3254722629475255e-77	2.6055116256059915e-72	3.287938336336016e-67	2.663560648893854e-62	1.3851914224422616e-57	4.62450522663696e-53	9.911263748025922e-49	1.3636442006513858e-44	1.2044295026173405e-40	6.829202343309073e-37	2.4858038766803148e-33	5.8086075678221066e-30	8.713357477331972e-27	8.390878041586596e-24	5.187257595224266e-21	2.0586243759028176e-18	5.244766627115538e-16	8.578021008614095e-14	9.006686792050187e-12	6.071171477598072e-10	2.6274814857484608e-08	7.301967354361145e-07	1.3036193930066567e-05	0.00014965863489260452	0.0011074512163251375	0.005312098553809791	0.016732128556061383	0.03558331498103809	0.053812300766199174	0.06259842129298594	0.06267483781067541	0.0660151055190417	0.08473275801096423	0.10730033466623465	0.10430958416063507	0.07141312451904952	0.037830822026122056	0.029479970110937583	0.04656359270203375	0.06787727566806298	0.06908272445221922	0.04744432113829688	0.021797251462588544	0.006645066765380189	0.0013334181558122935	0.00017488363691168049	1.490907373021742e-05	8.228387400687112e-07	2.9316533140168832e-08	6.729923135672375e-10	9.941500869089175e-12	9.442202104034038e-14	5.762836971122307e-16	2.259367875450391e-18	5.6888643264487294e-21	9.197886433493924e-24	9.548453730283771e-27	6.364056601148363e-30	2.7231648513167908e-33	7.480692139051613e-37	1.3192604407720476e-40	1.493604745177512e-44	1.0855612021234039e-48	5.0650596197663465e-53	1.5171385135777618e-57	2.9172628393736336e-62	3.6010988942804114e-67	2.853667582270103e-72	1.4517116329859538e-77	4.740955114804419e-83	9.939390599700216e-89	1.3377102229299372e-94	1.1557733425455657e-100	6.410495770248289e-107	2.28254246201158e-113	5.2174032777555776e-120	7.655934970173189e-127	7.211910844175126e-134	4.361247608196201e-141	1.6930875631576194e-148	4.219455140505225e-156	6.7505880616287146e-164	6.933222187808846e-172	4.571270355480243e-180	1.934848539471045e-188	5.2573309686474214e-197	9.170477301131295e-206	1.0268968924495307e-214	7.381931594841403e-224	3.4066025780271713e-233	1.0092092035965048e-242	1.9193280555573447e-252	2.3432870808617424e-262	1.8365808944219793e-272	9.24065813534121e-283	2.9847229317917793e-293	6.188899331315656e-304	8.238176467e-315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
necrosis	hue	0.00916436656233914	0.008980418921054629	0.008417364838540706	0.009555833087080053	0.011860934479073514	0.013112173870682092	0.012814369800539316	0.013702348021016567	0.01995976628162321	0.03528202260312655	0.058799615474609775	0.08135853111805696	0.0939219737448404	0.09782904714977561	0.09843223404674176	0.09555381178908288	0.08719676480469175	0.07525555676973242	0.061402940147002254	0.04468206398238825	0.027143787221937644	0.013648641105082907	0.005904002695696716	0.0022187509113999393	0.0006809417287697012	0.00015705093293950052	2.5721981577728156e-05	2.9073930996619554e-06	2.2392637901025322e-07	1.1687684899542765e-08	4.1243117619256046e-10	9.829496764760663e-12	1.5815162921672636e-13	1.7174836605682346e-15	1.2587796099423126e-17	6.22626598680407e-20	2.0783502611105301e-22	4.681870409320037e-25	7.1175088762957205e-28	7.302034856683258e-31	5.055530233659718e-34	2.3620892229346823e-37	7.447878652768881e-41	1.5848040153063006e-44	2.275753378999093e-48	2.205370118257221e-52	1.4422628883892685e-56	6.36522886197816e-61	1.8957901802683378e-65	3.810422794263322e-70	5.168478505836192e-75	4.731064984023822e-80	2.922548742497601e-85	1.2183477444521e-90	3.427578539228304e-96	6.507440668347201e-102	8.337573396535729e-108	7.209012421877692e-114	4.206477094979966e-120	1.656410343664517e-126	4.4017359842795165e-133	7.893810511441843e-140	9.553358048827118e-147	7.802469210257712e-154	4.300458123495491e-161	1.5995728836686423e-168	4.015133541926729e-176	6.801467171821264e-184	7.775205367298293e-192	5.998294469499819e-200	3.1228444092370537e-208	1.0971842428036867e-216	2.6014496684493285e-225	4.162535443994579e-234	4.4947662593562363e-243	3.2753893341772164e-252	1.6107398363313104e-261	5.345576137820949e-271	1.1972098751479482e-280	1.8094755202105205e-290	1.8456178612354555e-300	1.27039129061886e-310	5.9e-321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chlorosis	hue	2.535865717073122e-05	8.479340565043193e-05	0.0002537341937082148	0.0006797581505289189	0.001631140495995095	0.003507678481582926	0.006763894047677688	0.01170322369594055	0.01818241592763253	0.025383845954036765	0.03186789860394775	0.03600535965586681	0.036636457020257744	0.03359696814109243	0.02779145912597279	0.020780237483720876	0.014157113963471872	0.009088017548234547	0.006211779547822689	0.005834351408293075	0.008172453084165329	0.013410724984187595	0.021497084297807462	0.031816648274214196	0.04302602655662439	0.05327933091287925	0.060823860462579926	0.06464995443450632	0.06478997524142319	0.06208086334225424	0.05757509578021869	0.05201089904014491	0.04566249025390936	0.03857810670336052	0.030938806898622565	0.0232361697579656	0.01615981987264222	0.010319045371110235	0.006013555456245248	0.003184475431941313	0.0015276160686887748	0.0006623210736054571	0.00025908643016664287	9.131573300332671e-05	2.8965813101321965e-05	8.26151770126478e-06	2.1170120788403327e-06	4.870558915301501e-07	1.0054644403334737e-07	1.8614815486962638e-08	3.0892470535783942e-09	4.5937613698325167e-10	6.118503762701343e-11	7.2969067221715e-12	7.789677095314493e-13	7.441670385655522e-14	6.36042870169374e-15	4.862641378830665e-16	3.3246206079596045e-17	2.0324428039034696e-18	1.1107871311841494e-19	5.426455796799095e-21	2.3692856456588125e-22	9.244483986664824e-24	3.223038208571023e-25	1.0039770369246811e-26	2.793957714240582e-28	6.945756414085206e-30	1.5423832471801798e-31	3.0592187356945814e-33	5.419378482853503e-35	8.574067917971437e-37	1.2114427053376735e-38	1.5285493073907398e-40	1.7222673895666227e-42	1.732813646343636e-44	1.5567554500716668e-46	1.2488050001819269e-48	8.944667778023741e-51	5.720314274081199e-53	3.2662796465821475e-55	1.665164807741403e-57	7.579225582501805e-60	3.0799967677038035e-62	1.1174502618968216e-64	3.619544445458692e-67	1.0467022518253532e-69	2.7022912016322035e-72	6.228414320820303e-75	1.28161085047737e-77	2.3543199763577336e-80	3.8610285778748766e-83	5.652838842429561e-86	7.388466788815484e-89	8.621135261901428e-92	8.980395591327195e-95	8.351144143608204e-98	6.932897330318698e-101	5.138078559381e-104	3.399405061108112e-107	2.0077998865778068e-110	1.0586502073780715e-113	4.9830862640128626e-117	2.0939078238618993e-120	7.85469624344923e-124	2.6303492415377255e-127	7.863378471270443e-131	2.0985353604158907e-134	4.99959010437223e-138	1.0633180577699079e-141	2.0188422227192098e-145	3.4217771224305382e-149	5.177391221528084e-153	6.993264801501756e-157	8.432541951104634e-161	9.077085690998409e-165	8.722552773584857e-169	7.482554599022882e-173	5.730139412494272e-177	3.917323032201367e-181	2.3906852232627473e-185	1.3024592402661305e-189	6.334532168817538e-194	2.750258700729294e-198	1.0659604407735878e-202	3.688222526807684e-207	1.1392042239874884e-211	3.141191824326738e-216	7.732068540512947e-221	1.6990464972305142e-225	3.332906548154052e-230	5.836456947604214e-235	9.123966672884953e-240	1.2732870665898212e-244	1.586270254016746e-249	1.764152935089242e-254	1.7514730804362262e-259	1.552311492223866e-264	1.2281811787737832e-269	8.674693749590497e-275	5.469580322033777e-280	3.078661837998988e-285	1.5469564793072882e-290	6.939086801523297e-296	2.778655176816439e-301	9.932877886262651e-307	3.169739983867e-312	9.029845e-318	2.5e-323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
background	hue	0.0036458766473934875	0.0038070228135869536	0.003965963019568946	0.004121846448715624	0.004273810722424268	0.004420989869018358	0.004562522659465581	0.00469756120558851	0.0048252797084134685	0.004944883238133431	0.005055616423050391	0.005156771922959287	0.005247698562844117	0.005327809005523912	0.005396586847008946	0.0054535930257415466	0.005498471446486573	0.005530953731230432	0.005550863022824504	0.005558116782002589	0.005552728534506246	0.005534808542032111	0.005504563388211247	0.00546229448846997	0.005408395550029646	0.005343349025107312	0.005267721616225955	0.005182158907102566	0.005087379205554471	0.004984166695994232	0.004873364008157926	0.004755864315570566	0.004632603081791311	0.004504549574647829	0.004372698268472315	0.004238060251851173	0.004101654753710185	0.003964500893838512	0.0038276097554117805	0.003691976866947612	0.003558575169685188	0.0034283485339161772	0.0033022058746118195	0.00318101590310298	0.003065602537885412	0.0029567409841434657	0.002855154478597356	0.0027615116840463585	0.0026764247067411957	0.002600447699680228	0.0025340760062594046	0.002477745791552396	0.002431834102954503	0.002396659298053702	0.002372481775418643	0.00235950494350515	0.002357876364032537	0.002367689008891206	0.0023889825738049883	0.002421744797451978	0.0024659127413881408	0.0025213739937438506	0.002587967768080231	0.002665485877797034	0.0027536735758616642	0.002852230259162295	0.0029608100462561976	0.0030790222464682467	0.003206431746982828	0.0033425593525575575	0.003486882119580004	0.0036388337322093857	0.00379780497313657	0.003963144344920497	0.004134158899805373	0.004310115336306312	0.004490241419616266	0.004673727780013854	0.004859730138950335	0.005047372006413284	0.005235747885587196	0.005423927011877134	0.00561095764318401	0.005795871907107076	0.005977691198717853	0.006155432109944701	0.006328112858694384	0.006494760172900562	0.006654416572023711	0.006806147976428544	0.006949051563832168	0.007082263781930444	0.007204968417639642	0.0073164046163749176	0.007415874739635886	0.007502751946052024	0.007576487380079684	0.007636616853818986	0.007682766910952282	0.007714660167570933	0.007732119832569565	0.007735073320210574	0.007723554879214212	0.007697707176077505	0.007657781785003225	0.0076041385525226065	0.007537243821301057	0.007457667514379257	0.007366079097879526	0.007263242456653641	0.007150009733132667	0.007027314194454339	0.00689616220650897	0.006757624405619205	0.006612826168954312	0.006462937493323043	0.006309162398590573	0.0061527279765738385	0.00599487320888611	0.005836837677875104	0.005679850293623542	0.005525118157087655	0.005373815675005719	0.005227074036406271	0.00508597115359212	0.004951522162594082	0.0048246705694943715	0.004706280119931993	0.00459712745971992	0.004497895645008845	0.004409168550981927	0.004331426218787134	0.0042650411714057045	0.0042102757204839384	0.004167280277854558	0.0041360926775500535	0.004116638506543807	0.004108732435206071	0.004112080531473633	0.004126283535941084	0.004150841068419398	0.004185156729909136	0.004228544057348526	0.004280233281881714	0.004339378834730256	0.004405067538051822	0.004476327411461988	0.004552137018246283	0.004631435268783535	0.004713131592459679	0.00479611638350891	0.004879271620936832	0.004961481558127793	0.00504164337409551	0.005118677675777864	0.005191538739474816	0.005259224379635597	0.00532078533484887	0.005375334064178154	0.005422052851981839	0.00546020112608272	0.005489121902592873	0.005508247280784549	0.005517102923016165	0.00551531146771719	0.005502594837603185	0.005478775420393496	0.005443776115067891	0.005397619252823643	0.0053404244180658145	0.0052724052106570525	0.00519386500593775	0.005105191783391798	0.005006852107973843	0.0048993843597605145	0.004783391317499311	0.004659532209610334	0.004528514352090214	0.004391084496477741	0.004248020012511249	0.004100120029346489	0.003948196656261472	0.0037930663987597356	0.0036355418790449687	0.0034764239611711507	0.0033164943710015608	0.0031565088896902812	0.002997191187012123	0.002839227347795051	0.0026832611312531357	0.0025298899894636104	0.002379661857864717	0.002233072717731918	0.002090564918362941	0.0019525262353771347	0.0018192896312957314	0.001691133675561205	0.001568283573485571	0.0014509127473632734	0.0013391449081777047	0.0012330565529731976	0.0011326798210232396	0.0010380056413382562	0.000948987104733394	0.0008655429955081437	0.000787561420646272	0.0007149034781853671	0.0006474069108800937	0.0005848896963384876	0.0005271535302923407	0.00047398716542143175	0.0004251695740446575	0.0003804729088868996	0.0003396652419093952	0.00030251306674795414	0.00026878355554809123	0.0002382465658453259	0.00021067639755529524	0.0001858533040707631	0.00016356476488502627	0.00014360653006210305	0.00012578344925456435	0.00010991009984292478	9.58112301585075e-05	8.332203468547488e-05	7.22882786542763e-05	6.256628957987077e-05	5.402283310860411e-05	4.653489006397703e-05	3.998935087045818e-05	3.428264263177817e-05	2.932030308968961e-05	2.5016514532166598e-05	2.129360949431334e-05	1.8081558834892338e-05	1.5317451506339948e-05	1.2944974092170498e-05	1.0913896984269625e-05	9.179572931149407e-06	7.702452620221361e-06	6.44762097234392e-06	5.384356931764007e-06	4.485718732602072e-06	3.7281559151140915e-06	3.0911487498143075e-06	2.5568752020531302e-06	2.109905129266533e-06	1.7369210422112078e-06	1.4264644736558405e-06	1.168706776311422e-06	9.552430091004922e-07	7.789074600121235e-07	6.336092877319643e-07	5.141867362299431e-07	4.162783801827488e-07	3.362098886274977e-07
plant	saturation	3.31817243329701e-113	5.524841474287285e-112	9.054395771321263e-111	1.4605549815020632e-109	2.318970012534842e-108	3.624024647496093e-107	5.574500292086231e-106	8.439943403927194e-105	1.2577430335686453e-103	1.8448586783262948e-102	2.6635023607876552e-101	3.784965027292816e-100	5.294067343572638e-99	7.28846144441427e-98	9.876454613381705e-97	1.3173012379763345e-95	1.7293701071652135e-94	2.234650556566537e-93	2.8421704598060802e-92	3.5580287793464117e-91	4.384172475587908e-90	5.317220258546413e-89	6.347468017757573e-88	7.4582210224255005e-87	8.625590615433873e-86	9.818865395585883e-85	1.1001518939540067e-83	1.2132851538441239e-82	1.31701891912292e-81	1.4071488861119285e-80	1.4798135735389796e-79	1.531767641639437e-78	1.5606219690280657e-77	1.5650257785338517e-76	1.5447714787849085e-75	1.5008108884949025e-74	1.4351810774778618e-73	1.3508478713635898e-72	1.2514837630986833e-71	1.14120337940436e-70	1.0242829713500296e-69	9.048903413274397e-69	7.868484126843568e-68	6.734499727436639e-67	5.67333959253039e-66	4.7042611636287674e-65	3.839399496416809e-64	3.0842846500971036e-63	2.438736663825527e-62	1.8979934437826935e-61	1.4539313331040675e-60	1.0962573467684987e-59	8.135806657522145e-59	5.943034554145007e-58	4.2730254658164414e-57	3.0240039674515523e-56	2.1064392890199996e-55	1.4442265357977937e-54	9.74633988324203e-54	6.473925880953286e-53	4.232665203268774e-52	2.7238314480126805e-51	1.7253084838107303e-50	1.0756565079028488e-49	6.60086572370104e-49	3.9870230731891793e-48	2.3703762868127885e-47	1.3870964994380814e-46	7.989453037507375e-46	4.5294824032763656e-45	2.5275597979536083e-44	1.3882760343401082e-43	7.505367203658828e-43	3.9938340627396725e-42	2.0918487497839852e-41	1.0784325604124352e-40	5.472407498007602e-40	2.7332974150508772e-39	1.3437506803574507e-38	6.502407682113464e-38	3.0970895108328677e-37	1.4519704781417651e-36	6.700183781891612e-36	3.0432736931210883e-35	1.3605709063394512e-34	5.98725511145201e-34	2.5933512849518173e-33	1.105662469234473e-32	4.6399372243935084e-32	1.9165965219930728e-31	7.792541720030144e-31	3.1185900202042082e-30	1.2284827680161009e-29	4.763349961768871e-29	1.8179822134394843e-28	6.82970046141884e-28	2.525514306494889e-27	9.192539890099396e-27	3.293519213599789e-26	1.1615167081758706e-25	4.0321160770986197e-25	1.3777954881264906e-24	4.634284287491004e-24	1.534365924466282e-23	5.000643950739052e-23	1.6042652838087625e-22	5.066201474625569e-22	1.5748809497932435e-21	4.8192030965817884e-21	1.4516718170431553e-20	4.304583671516301e-20	1.256514311815081e-19	3.610619487485798e-19	1.0213598502727339e-18	2.844223964682575e-18	7.797265911782114e-18	2.1043622109052368e-17	5.591196835802062e-17	1.4625215757964556e-16	3.7663497021570574e-16	9.549224957455427e-16	2.3837113156540738e-15	5.858506056493558e-15	1.417679980789418e-14	3.3778383106664966e-14	7.924665559389194e-14	1.8307014020027123e-13	4.164497684322639e-13	9.328920675092907e-13	2.0579750400999454e-12	4.471015797185524e-12	9.566398146964025e-12	2.0159833557730533e-11	4.1844963075668476e-11	8.555397491131617e-11	1.723068338981828e-10	3.4186629379322907e-10	6.682352295476076e-10	1.2869192706485683e-09	2.4420435107332188e-09	4.566345197006651e-09	8.41457568315748e-09	1.5282012012478477e-08	2.7355973038816623e-08	4.827111652990684e-08	8.39707435188505e-08	1.4401830056474057e-07	2.435574789601688e-07	4.0618683560448476e-07	6.680955026160755e-07	1.0838980419035153e-06	1.734703562992914e-06	2.739047594963239e-06	4.267390754500772e-06	6.560926427329809e-06	9.955415565244926e-06	1.4910651030300747e-05	2.204591535632217e-05	3.218140474679062e-05	4.638502613856654e-05	6.60232247640708e-05	9.281358002314194e-05	0.00012887585995124083	0.00017677712642788607	0.00023956544909563377	0.0003207859645813344	0.0004244725819968236	0.0005551087649948688	0.0007175516748284958	0.0009169156480621312	0.001158413535287016	0.0014471577625955105	0.0017879268885906392	0.0021849075825466145	0.002641425903729216	0.003159685013111505	0.0037405284884137104	0.004383248802136426	0.005085458963627571	0.005843041730410446	0.006650185319479998	0.007499507613752636	0.008382263114881687	0.009288619169181129	0.010207981202521796	0.011129341732860561	0.012041625532578919	0.012934003976776314	0.013796155475720351	0.014618455675066205	0.015392090117320375	0.01610909221694423	0.016762319369429613	0.017345388358014188	0.017852596626160885	0.018278857478974918	0.01861967443151414	0.018871172969859417	0.019030197847188023	0.01909447219199365	0.019062802998997447	0.018935307887577194	0.01871363193951433	0.018401121978157985	0.018002929068447353	0.01752601773883883	0.01697907119858923	0.016372293948098866	0.015717124831528918	0.015025883133865861	0.014311376613404632	0.013586502828926	0.01286387383826581	0.012155489902863682	0.011472481156826739	0.010824928330186936	0.010221765513794771	0.00967076036023579	0.009178560504565848	0.008750789593088601	0.0083921722079157	0.008106664211524141	0.007897563715424811	0.007767578230018729	0.007718825924662743	0.007752753702372975	0.00786996225879292	0.008069938470204206	0.008350707934352478	0.00870843433030149	0.009137005979385342	0.009627661644015463	0.01016871504744029	0.010745438814197683	0.011340162018982724	0.011932620698272169	0.012500578126914581	0.0130207033062856	0.01346966507139744	0.01382536947802648	0.01406824395662119	0.014182457020997819	0.0141569599396567	0.01398624793865876	0.013670762493425376	0.013216890437121199	0.012636555733022165	0.011946440641845598	0.011166909336546507	0.010320734153741212	0.009431739420284524	0.0085234788340718	0.00761805039475215	0.006735130344698584	0.0058912782458915664	0.005099533534515926
necrosis	saturation	2.3833837125251928e-14	3.7569442032305215e-14	5.897495510073004e-14	9.219197450361309e-14	1.4351978609043335e-13	2.2249699925374187e-13	3.4350322802875074e-13	5.28119681237431e-13	8.085918180836512e-13	1.2328845273583465e-12	1.872027207123873e-12	2.8307351965274107e-12	4.262695635026388e-12	6.392460712742193e-12	9.54665361229401e-12	1.419823384454197e-11	2.1028983153975892e-11	3.101728323397337e-11	4.556082067205957e-11	6.664727642004057e-11	9.709059608506858e-11	1.4085642144893265e-10	2.0350810408399812e-10	2.9281492996543345e-10	4.1957738941105177e-10	5.987412981966534e-10	8.508942421611249e-10	1.204265289651151e-09	1.6973835067374695e-09	2.3825940525617897e-09	3.330684293180032e-09	4.636938457494646e-09	6.429020107236026e-09	8.877179555830162e-09	1.2207400971410924e-08	1.6718243965854795e-08	2.2802299741805522e-08	3.097337495528146e-08	4.190073966322869e-08	5.645203084875571e-08	7.574669103736274e-08	1.012221422935277e-07	1.347152477705141e-07	1.785619923974235e-07	2.357187152524056e-07	3.0990863983776915e-07	4.0579786262853944e-07	5.292053588827069e-07	6.873519275481145e-07	8.89153299465397e-07	1.1455628456370843e-06	1.4699694112956488e-06	1.8786557289118526e-06	2.391322587762747e-06	3.0316834155042567e-06	3.828133113815908e-06	4.814493842191974e-06	6.030838921508087e-06	7.5243940987094535e-06	9.350513052177125e-06	1.1573721213645255e-05	1.4268818743568619e-05	1.7522029849882656e-05	2.1432181636603386e-05	2.6111891387224224e-05	3.1688736736153995e-05	3.830637869756214e-05	4.6125603172899644e-05	5.532524254182469e-05	6.610293547587755e-05	7.867568043727344e-05	9.328013668330748e-05	0.00011017262623570057	0.00012962879142604282	0.00015194286549829474	0.00017742651849987932	0.0002064072474295967	0.00023922628836648872	0.0002762360390264874	0.00031779699273445217	0.00036427419890564287	0.00041603328044417543	0.0004734360545241122	0.0005368358194643537	0.0006065723862042823	0.0006829669475379859	0.0007663168910454537	0.0008568906718462563	0.0009549228682119559	0.0010606095461036303	0.001174104057365069	0.0012955133902717777	0.0014248951802713955	0.0015622554731294647	0.0017075473126250365	0.0018606702009715526	0.002021470453049547	0.0021897424363198207	0.002365230658106637	0.002547632632098018	0.002736602427774464	0.0029317547814235764	0.003132669626735045	0.0033388968878677212	0.0035499613692954414	0.0037653675753570575	0.003984604298615499	0.0042071488298676685	0.004432470663554206	0.004660034599630174	0.004889303175550294	0.005119738398458996	0.005350802786268566	0.005581959765199764	0.00581267350861101	0.006042408335638055	0.006270627816508447	0.006496793752809237	0.0067203652141989674	0.006940797817176279	0.007157543426088129	0.007370050441586675	0.007577764817703302	0.007780131916531113	0.007976599270537291	0.008166620278453971	0.008349658813480746	0.008525194674302999	0.008692729762391957	0.008851794825370263	0.009001956567933268	0.0091428249007132	0.009274060075051922	0.009395379439028174	0.009506563547963183	0.00960746137126425	0.009697994356662605	0.009778159142037944	0.009848028743075063	0.00990775209059238	0.009957551842859808	0.0099977204537057	0.01002861453467636	0.010050647606877886	0.010064281393328049	0.010070015853696724	0.010068378208399207	0.010059911236523528	0.01004516116069465	0.010024665450687581	0.009998940885728379	0.009968472212659302	0.009933701723555578	0.009895020052395988	0.009852758456789188	0.00980718280864019	0.009758489468394872	0.009706803162738684	0.009652176927147468	0.009594594114401677	0.009533972410036555	0.009470169737643034	0.00940299188279807	0.009332201615873217	0.009257529052513511	0.009178682957399627	0.009095362672901175	0.009007270339969438	0.008914123074329976	0.008815664766610115	0.008711677190042417	0.008601990123097822	0.008486490225847318	0.008365128446849477	0.008237925780584273	0.008104977242480898	0.007966453977958372	0.007822603472167733	0.00767374787690897	0.007520280519207077	0.0073626607011122	0.007201406941428532	0.007037088846425937	0.006870317827461474	0.006701736908310924	0.006532009883511617	0.00636181010092251	0.006191809146919345	0.006022665711193091	0.005855014900150278	0.005689458253675855	0.00552655469986975	0.0053668126567660195	0.005210683459554516	0.005058556257115037	0.004910754483516372	0.004767533969394478	0.004629082715765234	0.004495522309879246	0.004366910920277156	0.004243247767366227	0.004124478927722303	0.0040105042959899	0.0039011854986928276	0.003796354530339531	0.0036958228646162203	0.003599390782717703	0.003506856657265565	0.0034180259338667273	0.0033327195629934067	0.003250781652106799	0.0031720861311738597	0.0030965422531259233	0.003024098783417212	0.002954746768595285	0.002888520811575551	0.002825498819996034	0.002765800232540549	0.002709582765471172	0.002657037756939999	0.0026083842192407523	0.002563861738458589	0.002523722386589831	0.0024882218328921017	0.002457609858879759	0.0024321204949918104	0.0024119620065891716	0.0023973069626771633	0.0023882826226886153	0.002384961874863542	0.002387354954235568	0.0023954021589368355	0.002408967770360275	0.0024278353655304455	0.002451704688677568	0.002480190223355199	0.00251282157642963	0.002549045750952763	0.0025882313465252797	0.002629674683679356	0.0026726078037065237	0.0027162082481191133	0.00275961047370192	0.002801918711247822	0.0028422210301272473	0.0028796043284966292	0.0029131699319386315	0.002942049453352771	0.002965420545558931	0.0029825221667023434	0.0029926689782122555	0.002995264506437099	0.002989812722376367	0.002975927728884421	0.002953341290557642	0.0029219079969651346
